path,category,owner,main_classes,main_functions,used_by,tests,status,notes
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_clean_seed1/joao_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/branching_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/branching_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_retry_seed1/joao_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/branching_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/branching_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/fixed_route_workload_summary.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_fixed_replay_seed1/joao_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/branching_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/branching_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_environment.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_evaluation_report.md,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_method_inventory.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_paired_comparisons.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/final_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_case_classification.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_failures.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_final_readiness.md,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_method_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_method_environment.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_method_run_config.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_raw_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_resource_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_joao_methods_seed1/joao_strategy_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_onecase_roundrobin/branching_diagnostics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_onecase_roundrobin/branching_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_onecase_roundrobin/branching_split_summary.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_onecase_roundrobin/final_aggregated_metrics.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_onecase_roundrobin/final_artifact_hashes.json,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_onecase_roundrobin/final_case_completion.csv,result artifact,João-owned,,,,,audited,
joao/results/joao_calibration_20260715_onecase_roundrobin/final_environment.json,result artifact,João-owned,,,,,audited,
